Date,Country/Region,Confirmed,Deaths,Recovered,Active,New cases,New deaths,New recovered,WHO Region
2020-06-16,Kazakhstan,15542,88,9647,5807,350,7,259,Europe
2020-06-16,Kenya,3860,105,1328,2427,133,1,42,Africa
2020-06-16,Kosovo,1486,33,953,500,0,0,0,Europe
2020-06-16,Kuwait,36958,303,28206,8449,527,5,675,Eastern Mediterranean
2020-06-16,Kyrgyzstan,2562,30,1902,630,90,2,55,Europe
2020-06-16,Laos,19,0,19,0,0,0,0,Western Pacific
2020-06-16,Latvia,1098,28,875,195,1,0,30,Europe
2020-06-16,Lebanon,1473,32,889,552,9,0,14,Eastern Mediterranean
2020-06-16,Lesotho,4,0,2,2,0,0,0,Africa
2020-06-16,Liberia,509,33,222,254,11,0,1,Africa
2020-06-16,Libya,484,10,76,398,17,0,6,Eastern Mediterranean
2020-06-16,Liechtenstein,82,1,81,0,0,0,0,Europe
2020-06-16,Lithuania,1776,76,1441,259,3,0,12,Europe
2020-06-16,Luxembourg,4075,110,3933,32,3,0,2,Europe
2020-06-16,Madagascar,1317,12,417,888,27,2,33,Africa
2020-06-16,Malawi,564,6,73,485,9,0,4,Africa
2020-06-16,Malaysia,8505,121,7733,651,11,0,333,Western Pacific
2020-06-16,Maldives,2094,8,1670,416,29,0,130,South-East Asia
2020-06-16,Mali,1885,104,1145,636,25,0,20,Africa
2020-06-16,Malta,656,9,608,39,6,0,5,Europe
2020-06-16,Mauritania,2057,93,373,1591,170,2,13,Africa
2020-06-16,Mauritius,337,10,325,2,0,0,0,Africa
2020-06-16,Mexico,154863,18310,115394,21159,4599,730,3102,Americas
2020-06-16,Moldova,12254,423,6901,4930,375,12,107,Europe
2020-06-16,Monaco,99,4,94,1,0,0,1,Europe
2020-06-16,Mongolia,197,0,111,86,0,0,2,Western Pacific
2020-06-16,Montenegro,326,9,315,2,0,0,0,Europe
2020-06-16,Morocco,8931,212,7937,782,46,0,109,Eastern Mediterranean
2020-06-16,Mozambique,638,4,0,634,29,1,0,Africa
2020-06-16,Namibia,34,0,18,16,2,0,1,Africa
2020-06-16,Nepal,6591,19,1158,5414,380,0,117,South-East Asia
2020-06-16,Netherlands,49288,6089,179,43020,140,5,0,Europe
2020-06-16,New Zealand,1506,22,1482,2,0,0,0,Western Pacific
2020-06-16,Nicaragua,1823,64,1238,521,359,9,285,Americas
2020-06-16,Niger,1016,66,885,65,36,0,0,Africa
2020-06-16,Nigeria,17148,455,5623,11070,490,31,274,Africa
2020-06-16,North Macedonia,4299,201,1757,2341,142,8,34,Europe
2020-06-16,Norway,8660,242,8138,280,13,0,0,Europe
2020-06-16,Oman,25269,114,11089,14066,745,6,1556,Eastern Mediterranean
2020-06-16,Pakistan,154760,2975,58437,93348,5839,136,2047,Eastern Mediterranean
2020-06-16,Panama,21962,457,13774,7731,540,9,8,Americas
2020-06-16,Papua New Guinea,8,0,8,0,0,0,0,Western Pacific
2020-06-16,Paraguay,1303,13,699,591,7,1,26,Americas
2020-06-16,Peru,237156,7056,125205,104895,4164,196,5796,Americas
2020-06-16,Philippines,26781,1103,6552,19126,361,5,300,Western Pacific
2020-06-16,Poland,30195,1272,14654,14269,407,16,271,Europe
2020-06-16,Portugal,37336,1522,23212,12602,300,2,360,Europe
2020-06-16,Qatar,82077,80,60461,21536,1201,4,1780,Eastern Mediterranean
2020-06-16,Romania,22415,1437,16071,4907,250,10,254,Europe
2020-06-16,Russia,544725,7274,293780,243671,8241,193,9759,Europe
2020-06-16,Rwanda,636,2,338,296,24,0,0,Africa
2020-06-16,Saint Kitts and Nevis,15,0,15,0,0,0,0,Americas
2020-06-16,Saint Lucia,19,0,18,1,0,0,0,Americas
2020-06-16,Saint Vincent and the Grenadines,29,0,25,4,2,0,0,Americas
2020-06-16,San Marino,694,42,590,62,0,0,15,Europe
2020-06-16,Sao Tome and Principe,671,12,182,477,9,0,5,Africa
2020-06-16,Saudi Arabia,136315,1052,89540,45723,4267,41,1650,Eastern Mediterranean
2020-06-16,Senegal,5247,70,3525,1652,74,6,101,Africa
2020-06-16,Serbia,12426,256,11624,546,59,1,63,Europe
2020-06-16,Seychelles,11,0,11,0,0,0,0,Africa
2020-06-16,Sierra Leone,1225,51,686,488,49,0,3,Africa
2020-06-16,Singapore,40969,26,31163,9780,151,0,797,Western Pacific
2020-06-16,Slovakia,1552,28,1426,98,0,0,16,Europe
2020-06-16,Slovenia,1499,109,1359,31,3,0,0,Europe
2020-06-16,Somalia,2658,88,649,1921,16,0,27,Eastern Mediterranean
2020-06-16,South Africa,76334,1625,42063,32646,2801,57,2196,Africa
2020-06-16,South Korea,12198,279,10774,1145,43,1,14,Western Pacific
2020-06-16,South Sudan,1776,30,58,1688,83,3,9,Africa
2020-06-16,Spain,244328,27136,150376,66816,219,0,0,Europe
2020-06-16,Sri Lanka,1915,11,1371,533,10,0,29,South-East Asia
2020-06-16,Sudan,7740,477,2820,4443,305,9,100,Eastern Mediterranean
2020-06-16,Suriname,236,6,48,182,7,1,0,Americas
2020-06-16,Sweden,53323,4939,0,48384,940,48,0,Europe
2020-06-16,Switzerland,31154,1954,28900,300,23,15,0,Europe
2020-06-16,Syria,177,6,0,171,0,0,0,Eastern Mediterranean
2020-06-16,Taiwan*,445,7,433,5,0,0,0,Western Pacific
2020-06-16,Tajikistan,5160,50,3624,1486,63,0,121,Europe
2020-06-16,Tanzania,509,21,183,305,0,0,0,Africa
2020-06-16,Thailand,3135,58,2993,84,0,0,6,South-East Asia
2020-06-16,Timor-Leste,24,0,0,24,0,0,0,South-East Asia
2020-06-16,Togo,537,13,344,180,6,0,45,Africa
2020-06-16,Trinidad and Tobago,123,8,109,6,0,0,0,Americas
2020-06-16,Tunisia,1125,49,1002,74,15,0,3,Eastern Mediterranean
2020-06-16,Turkey,181298,4842,153379,23077,1467,17,1015,Europe
2020-06-16,US,2137731,117612,583503,1436616,23705,839,7169,Americas
2020-06-16,Uganda,724,0,351,373,19,0,52,Africa
2020-06-16,Ukraine,33209,922,15054,17233,673,11,283,Europe
2020-06-16,United Arab Emirates,42982,293,28861,13828,346,2,732,Eastern Mediterranean
2020-06-16,United Kingdom,274971,42159,1293,231519,1083,236,9,Europe
2020-06-16,Uruguay,849,24,801,24,1,1,9,Americas
2020-06-16,Uzbekistan,5493,19,4096,1378,230,0,77,Europe
2020-06-16,Venezuela,3150,27,835,2288,88,1,0,Americas
2020-06-16,Vietnam,334,0,325,9,0,0,2,Western Pacific
2020-06-16,West Bank and Gaza,514,3,415,96,9,0,0,Eastern Mediterranean
2020-06-16,Western Sahara,9,1,8,0,0,0,0,Africa
2020-06-16,Yemen,885,214,91,580,41,6,12,Eastern Mediterranean
2020-06-16,Zambia,1405,11,1142,252,23,0,0,Africa
2020-06-16,Zimbabwe,391,4,62,325,4,0,8,Africa
2020-06-17,Afghanistan,26874,504,6158,20212,564,13,650,Eastern Mediterranean
2020-06-17,Albania,1722,38,1077,607,50,1,13,Europe
2020-06-17,Algeria,11268,799,7943,2526,121,11,101,Africa
2020-06-17,Andorra,854,52,791,11,0,0,2,Europe
2020-06-17,Angola,155,7,64,84,7,1,0,Africa
2020-06-17,Antigua and Barbuda,26,3,22,1,0,0,0,Americas
2020-06-17,Argentina,35552,913,10512,24127,1393,35,338,Americas
2020-06-17,Armenia,18033,302,6814,10917,544,9,243,Europe
2020-06-17,Australia,7391,102,6877,412,21,0,16,Western Pacific
2020-06-17,Austria,17203,687,16099,417,14,6,10,Europe
2020-06-17,Azerbaijan,10991,133,6075,4783,329,7,127,Europe
2020-06-17,Bahamas,104,11,72,21,0,0,0,Americas
2020-06-17,Bahrain,19961,49,14185,5727,408,2,319,Eastern Mediterranean
2020-06-17,Bangladesh,98489,1305,38189,58995,4008,43,1925,South-East Asia
2020-06-17,Barbados,97,7,85,5,0,0,2,Americas
2020-06-17,Belarus,56032,324,32735,22973,663,6,1462,Europe
2020-06-17,Belgium,60244,9675,16684,33885,89,12,59,Europe
2020-06-17,Belize,22,2,16,4,0,0,0,Americas
2020-06-17,Benin,572,9,237,326,40,0,1,Africa
2020-06-17,Bhutan,67,0,24,43,0,0,0,South-East Asia
2020-06-17,Bolivia,20685,679,4002,16004,802,20,250,Americas
2020-06-17,Bosnia and Herzegovina,3141,168,2197,776,56,0,19,Europe
2020-06-17,Botswana,79,1,25,53,19,0,1,Africa
2020-06-17,Brazil,955377,46510,521046,387821,32188,1269,31041,Americas
2020-06-17,Brunei,141,3,138,0,0,0,0,Western Pacific
2020-06-17,Bulgaria,3542,184,1880,1478,89,3,63,Europe
2020-06-17,Burkina Faso,899,53,809,37,4,0,2,Africa
2020-06-17,Burma,262,6,185,71,0,0,6,South-East Asia
2020-06-17,Burundi,104,1,75,28,0,0,0,Africa
2020-06-17,Cabo Verde,792,7,377,408,11,0,23,Africa
2020-06-17,Cambodia,128,0,126,2,0,0,0,Western Pacific
2020-06-17,Cameroon,9864,276,5570,4018,0,0,0,Africa
2020-06-17,Canada,101478,8311,0,93167,404,41,0,Americas
2020-06-17,Central African Republic,2564,18,402,2144,154,4,6,Africa
2020-06-17,Chad,854,74,721,59,1,0,1,Africa
2020-06-17,Chile,220628,3615,181931,35082,1900,232,25699,Americas
2020-06-17,China,84458,4638,77934,1886,36,0,17,Western Pacific
2020-06-17,Colombia,57046,1864,20400,34782,2115,63,414,Americas
2020-06-17,Comoros,197,3,127,67,0,0,0,Africa
2020-06-17,Congo (Brazzaville),883,27,391,465,0,0,0,Africa
2020-06-17,Congo (Kinshasa),5100,115,640,4345,126,3,12,Africa
2020-06-17,Costa Rica,1871,12,899,960,75,0,105,Americas
2020-06-17,Cote d'Ivoire,6063,48,2749,3266,384,2,112,Africa
2020-06-17,Croatia,2258,107,2141,10,3,0,1,Europe
2020-06-17,Cuba,2280,84,1999,197,7,0,5,Americas
2020-06-17,Cyprus,985,18,816,151,0,0,0,Europe
2020-06-17,Czechia,10162,333,7399,2430,51,2,41,Europe
2020-06-17,Denmark,12481,598,11372,511,44,0,60,Europe
2020-06-17,Djibouti,4545,43,3411,1091,6,0,87,Eastern Mediterranean
2020-06-17,Dominica,18,0,16,2,0,0,0,Americas
2020-06-17,Dominican Republic,24105,633,14216,9256,419,18,83,Americas
2020-06-17,Ecuador,48490,4007,23881,20602,547,37,197,Americas
2020-06-17,Egypt,49219,1850,13141,34228,1363,84,411,Eastern Mediterranean
2020-06-17,El Salvador,4066,79,2137,1850,125,3,96,Americas
2020-06-17,Equatorial Guinea,1664,32,515,1117,0,0,0,Africa
2020-06-17,Eritrea,131,0,39,92,10,0,0,Africa
2020-06-17,Estonia,1977,69,1743,165,2,0,15,Europe
2020-06-17,Eswatini,563,4,262,297,43,0,3,Africa
2020-06-17,Ethiopia,3759,63,849,2847,129,2,111,Africa
2020-06-17,Fiji,18,0,18,0,0,0,0,Western Pacific
2020-06-17,Finland,7117,326,6200,591,5,0,0,Europe
2020-06-17,France,195433,29578,73791,92064,458,28,332,Europe
2020-06-17,Gabon,4229,30,1505,2694,115,1,73,Africa
2020-06-17,Gambia,34,1,24,9,0,0,0,Africa
2020-06-17,Georgia,888,14,731,143,9,0,7,Europe
2020-06-17,Germany,188604,8851,173599,6154,352,31,757,Europe
2020-06-17,Ghana,12590,66,4410,8114,397,8,84,Africa
2020-06-17,Greece,3203,187,1374,1642,55,2,0,Europe
2020-06-17,Greenland,13,0,13,0,0,0,0,Europe
2020-06-17,Grenada,23,0,22,1,0,0,0,Americas
2020-06-17,Guatemala,11251,432,2200,8619,545,14,104,Americas
2020-06-17,Guinea,4668,26,3364,1278,29,0,37,Africa
2020-06-17,Guinea-Bissau,1492,15,153,1324,0,0,0,Africa
2020-06-17,Guyana,171,12,102,57,0,0,3,Americas
2020-06-17,Haiti,4688,82,24,4582,141,2,0,Americas
2020-06-17,Holy See,12,0,12,0,0,0,0,Europe
2020-06-17,Honduras,10299,336,1116,8847,643,6,41,Americas
2020-06-17,Hungary,4078,567,2547,964,1,2,31,Europe
2020-06-17,Iceland,1812,10,1793,9,0,0,-3,Europe
2020-06-17,India,366946,12237,194325,160384,12881,334,7390,South-East Asia
2020-06-17,Indonesia,41431,2276,16243,22912,1031,45,540,South-East Asia
2020-06-17,Iran,195051,9185,154812,31054,2612,120,2137,Eastern Mediterranean
2020-06-17,Iraq,24254,773,10770,12711,1554,61,908,Eastern Mediterranean
2020-06-17,Ireland,25341,1710,22698,933,7,1,0,Europe
2020-06-17,Israel,19783,303,15459,4021,288,1,10,Europe
2020-06-17,Italy,237828,34448,179455,23925,328,43,929,Europe
2020-06-17,Jamaica,626,10,451,165,5,0,2,Americas
2020-06-17,Japan,17530,935,15753,842,46,1,101,Western Pacific
2020-06-17,Jordan,987,9,693,285,6,0,0,Eastern Mediterranean
2020-06-17,Kazakhstan,15877,97,9920,5860,335,9,273,Europe
2020-06-17,Kenya,4044,107,1353,2584,184,2,25,Africa
2020-06-17,Kosovo,1486,33,953,500,0,0,0,Europe
2020-06-17,Kuwait,37533,306,28896,8331,575,3,690,Eastern Mediterranean
2020-06-17,Kyrgyzstan,2657,31,1933,693,95,1,31,Europe
2020-06-17,Laos,19,0,19,0,0,0,0,Western Pacific
2020-06-17,Latvia,1104,30,875,199,6,2,0,Europe
2020-06-17,Lebanon,1489,32,907,550,16,0,18,Eastern Mediterranean
2020-06-17,Lesotho,4,0,2,2,0,0,0,Africa
2020-06-17,Liberia,516,33,240,243,7,0,18,Africa
2020-06-17,Libya,500,10,78,412,16,0,2,Eastern Mediterranean
2020-06-17,Liechtenstein,82,1,81,0,0,0,0,Europe
2020-06-17,Lithuania,1778,76,1447,255,2,0,6,Europe
2020-06-17,Luxembourg,4085,110,3935,40,10,0,2,Europe
2020-06-17,Madagascar,1378,12,450,916,61,0,33,Africa
2020-06-17,Malawi,572,6,73,493,8,0,0,Africa
2020-06-17,Malaysia,8515,121,7873,521,10,0,140,Western Pacific
2020-06-17,Maldives,2120,8,1677,435,26,0,7,South-East Asia
2020-06-17,Mali,1890,107,1168,615,5,3,23,Africa
2020-06-17,Malta,662,9,610,43,6,0,2,Europe
2020-06-17,Mauritania,2223,95,427,1701,166,2,54,Africa
2020-06-17,Mauritius,337,10,325,2,0,0,0,Africa
2020-06-17,Mexico,159793,19080,118504,22209,4930,770,3110,Americas
2020-06-17,Moldova,12732,433,7077,5222,478,10,176,Europe
2020-06-17,Monaco,99,4,94,1,0,0,0,Europe
2020-06-17,Mongolia,201,0,127,74,4,0,16,Western Pacific
2020-06-17,Montenegro,333,9,315,9,7,0,0,Europe
2020-06-17,Morocco,8997,213,7993,791,66,1,56,Eastern Mediterranean
2020-06-17,Mozambique,651,4,0,647,13,0,0,Africa
2020-06-17,Namibia,36,0,19,17,2,0,1,Africa
2020-06-17,Nepal,7177,20,1167,5990,586,1,9,South-East Asia
2020-06-17,Netherlands,49405,6093,179,43133,117,4,0,Europe
2020-06-17,New Zealand,1507,22,1482,3,1,0,0,Western Pacific
2020-06-17,Nicaragua,1823,64,1238,521,0,0,0,Americas
2020-06-17,Niger,1020,67,893,60,4,1,8,Africa
2020-06-17,Nigeria,17735,469,5967,11299,587,14,344,Africa
2020-06-17,North Macedonia,4482,210,1803,2469,183,9,46,Europe
2020-06-17,Norway,8692,243,8138,311,32,1,0,Europe
2020-06-17,Oman,26079,116,11797,14166,810,2,708,Eastern Mediterranean
2020-06-17,Pakistan,160118,3093,59215,97810,5358,118,778,Eastern Mediterranean
2020-06-17,Panama,22597,470,13774,8353,635,13,0,Americas
2020-06-17,Papua New Guinea,8,0,8,0,0,0,0,Western Pacific
2020-06-17,Paraguay,1308,13,711,584,5,0,12,Americas
2020-06-17,Peru,240908,7257,128622,105029,3752,201,3417,Americas
2020-06-17,Philippines,27238,1108,6820,19310,457,5,268,Western Pacific
2020-06-17,Poland,30701,1286,14921,14494,506,14,267,Europe
2020-06-17,Portugal,37672,1523,23580,12569,336,1,368,Europe
2020-06-17,Qatar,83174,82,62172,20920,1097,2,1711,Eastern Mediterranean
2020-06-17,Romania,22760,1451,16117,5192,345,14,46,Europe
2020-06-17,Russia,552549,7468,303800,241281,7824,194,10020,Europe
2020-06-17,Rwanda,639,2,347,290,3,0,9,Africa
2020-06-17,Saint Kitts and Nevis,15,0,15,0,0,0,0,Americas
2020-06-17,Saint Lucia,19,0,18,1,0,0,0,Americas
2020-06-17,Saint Vincent and the Grenadines,29,0,25,4,0,0,0,Americas
2020-06-17,San Marino,696,42,591,63,2,0,1,Europe
2020-06-17,Sao Tome and Principe,683,12,188,483,12,0,6,Africa
2020-06-17,Saudi Arabia,141234,1091,91662,48481,4919,39,2122,Eastern Mediterranean
2020-06-17,Senegal,5369,73,3606,1690,122,3,81,Africa
2020-06-17,Serbia,12522,257,11697,568,96,1,73,Europe
2020-06-17,Seychelles,11,0,11,0,0,0,0,Africa
2020-06-17,Sierra Leone,1249,51,707,491,24,0,21,Africa
2020-06-17,Singapore,41216,26,31938,9252,247,0,775,Western Pacific
2020-06-17,Slovakia,1561,28,1437,96,9,0,11,Europe
2020-06-17,Slovenia,1503,109,1359,35,4,0,0,Europe
2020-06-17,Somalia,2696,88,685,1923,38,0,36,Eastern Mediterranean
2020-06-17,South Africa,80412,1674,44331,34407,4078,49,2268,Africa
2020-06-17,South Korea,12257,280,10800,1177,59,1,26,Western Pacific
2020-06-17,South Sudan,1813,31,89,1693,37,1,31,Africa
2020-06-17,Spain,244683,27136,150376,67171,355,0,0,Europe
2020-06-17,Sri Lanka,1924,11,1397,516,9,0,26,South-East Asia
2020-06-17,Sudan,8020,487,2966,4567,280,10,146,Eastern Mediterranean
2020-06-17,Suriname,261,6,48,207,25,0,0,Americas
2020-06-17,Sweden,54562,5041,0,49521,1239,102,0,Europe
2020-06-17,Switzerland,31187,1956,28900,331,33,2,0,Europe
2020-06-17,Syria,178,7,0,171,1,1,0,Eastern Mediterranean
2020-06-17,Taiwan*,445,7,434,4,0,0,1,Western Pacific
2020-06-17,Tajikistan,5221,51,3700,1470,61,1,76,Europe
2020-06-17,Tanzania,509,21,183,305,0,0,0,Africa
2020-06-17,Thailand,3135,58,2996,81,0,0,3,South-East Asia
2020-06-17,Timor-Leste,24,0,0,24,0,0,0,South-East Asia
2020-06-17,Togo,544,13,353,178,7,0,9,Africa
2020-06-17,Trinidad and Tobago,123,8,109,6,0,0,0,Americas
2020-06-17,Tunisia,1128,50,1004,74,3,1,2,Eastern Mediterranean
2020-06-17,Turkey,182727,4861,154640,23226,1429,19,1261,Europe
2020-06-17,US,2163290,118363,592191,1452736,25559,751,8688,Americas
2020-06-17,Uganda,732,0,420,312,8,0,69,Africa
2020-06-17,Ukraine,33986,953,15485,17548,777,31,431,Europe
2020-06-17,United Arab Emirates,43364,295,29537,13532,382,2,676,Eastern Mediterranean
2020-06-17,United Kingdom,275970,42343,1304,232323,999,184,11,Europe
2020-06-17,Uruguay,849,24,810,15,0,0,9,Americas
2020-06-17,Uzbekistan,5682,19,4131,1532,189,0,35,Europe
2020-06-17,Venezuela,3386,28,835,2523,236,1,0,Americas
2020-06-17,Vietnam,335,0,325,10,1,0,0,Western Pacific
2020-06-17,West Bank and Gaza,555,3,415,137,41,0,0,Eastern Mediterranean
2020-06-17,Western Sahara,9,1,8,0,0,0,0,Africa
2020-06-17,Yemen,902,244,271,387,17,30,180,Eastern Mediterranean
2020-06-17,Zambia,1412,11,1142,259,7,0,0,Africa
2020-06-17,Zimbabwe,401,4,63,334,10,0,1,Africa
2020-06-18,Afghanistan,27532,546,7660,19326,658,42,1502,Eastern Mediterranean
2020-06-18,Albania,1788,39,1086,663,66,1,9,Europe
2020-06-18,Algeria,11385,811,8078,2496,117,12,135,Africa
2020-06-18,Andorra,855,52,792,11,1,0,1,Europe
2020-06-18,Angola,166,8,64,94,11,1,0,Africa
2020-06-18,Antigua and Barbuda,26,3,22,1,0,0,0,Americas
2020-06-18,Argentina,37510,948,10721,25841,1958,35,209,Americas
2020-06-18,Armenia,18698,309,7560,10829,665,7,746,Europe
2020-06-18,Australia,7409,102,6878,429,18,0,1,Western Pacific
2020-06-18,Austria,17223,688,16101,434,20,1,2,Europe
2020-06-18,Azerbaijan,11329,139,6192,4998,338,6,117,Europe
2020-06-18,Bahamas,104,11,74,19,0,0,2,Americas
2020-06-18,Bahrain,20430,55,14696,5679,469,6,511,Eastern Mediterranean
2020-06-18,Bangladesh,102292,1343,40164,60785,3803,38,1975,South-East Asia
2020-06-18,Barbados,97,7,85,5,0,0,0,Americas
2020-06-18,Belarus,56657,331,34023,22303,625,7,1288,Europe
2020-06-18,Belgium,60348,9683,16724,33941,104,8,40,Europe
2020-06-18,Belize,22,2,16,4,0,0,0,Americas
2020-06-18,Benin,597,11,238,348,25,2,1,Africa
2020-06-18,Bhutan,67,0,25,42,0,0,1,South-East Asia
2020-06-18,Bolivia,21499,697,4002,16800,814,18,0,Americas
2020-06-18,Bosnia and Herzegovina,3174,168,2219,787,33,0,22,Europe
2020-06-18,Botswana,79,1,25,53,0,0,0,Africa
2020-06-18,Brazil,978142,47748,534580,395814,22765,1238,13534,Americas
2020-06-18,Brunei,141,3,138,0,0,0,0,Western Pacific
2020-06-18,Bulgaria,3674,190,1941,1543,132,6,61,Europe
2020-06-18,Burkina Faso,899,53,810,36,0,0,1,Africa
2020-06-18,Burma,286,6,187,93,24,0,2,South-East Asia
2020-06-18,Burundi,104,1,75,28,0,0,0,Africa
2020-06-18,Cabo Verde,823,7,377,439,31,0,0,Africa
2020-06-18,Cambodia,129,0,126,3,1,0,0,Western Pacific
2020-06-18,Cameroon,9864,276,5570,4018,0,0,0,Africa
2020-06-18,Canada,101864,8360,0,93504,386,49,0,Americas
2020-06-18,Central African Republic,2605,19,417,2169,41,1,15,Africa
2020-06-18,Chad,854,74,733,47,0,0,12,Africa
2020-06-18,Chile,225103,3841,186441,34821,4475,226,4510,Americas
2020-06-18,China,84494,4638,77939,1917,36,0,5,Western Pacific
2020-06-18,Colombia,60217,1950,21361,36906,3171,86,961,Americas
2020-06-18,Comoros,210,5,129,76,13,2,2,Africa
2020-06-18,Congo (Brazzaville),883,27,391,465,0,0,0,Africa
2020-06-18,Congo (Kinshasa),5283,117,685,4481,183,2,45,Africa
2020-06-18,Costa Rica,1939,12,937,990,68,0,38,Americas
2020-06-18,Cote d'Ivoire,6444,49,2863,3532,381,1,114,Africa
2020-06-18,Croatia,2269,107,2142,20,11,0,1,Europe
2020-06-18,Cuba,2295,85,2020,190,15,1,21,Americas
2020-06-18,Cyprus,985,19,818,148,0,1,2,Europe
2020-06-18,Czechia,10280,334,7440,2506,118,1,41,Europe
2020-06-18,Denmark,12531,600,11429,502,50,2,57,Europe
2020-06-18,Djibouti,4557,43,3527,987,12,0,116,Eastern Mediterranean
2020-06-18,Dominica,18,0,18,0,0,0,2,Americas
2020-06-18,Dominican Republic,24645,635,14293,9717,540,2,77,Americas
2020-06-18,Ecuador,49097,4087,24123,20887,607,80,242,Americas
2020-06-18,Egypt,50437,1938,13528,34971,1218,88,387,Eastern Mediterranean
2020-06-18,El Salvador,4200,82,2235,1883,134,3,98,Americas
2020-06-18,Equatorial Guinea,1664,32,515,1117,0,0,0,Africa
2020-06-18,Eritrea,142,0,39,103,11,0,0,Africa
2020-06-18,Estonia,1977,69,1748,160,0,0,5,Europe
2020-06-18,Eswatini,586,4,267,315,23,0,5,Africa
2020-06-18,Ethiopia,3954,65,934,2955,195,2,85,Africa
2020-06-18,Fiji,18,0,18,0,0,0,0,Western Pacific
2020-06-18,Finland,7119,326,6200,593,2,0,0,Europe
2020-06-18,France,195900,29606,74011,92283,467,28,220,Europe
2020-06-18,Gabon,4340,32,1657,2651,111,2,152,Africa
2020-06-18,Gambia,36,1,24,11,2,0,0,Africa
2020-06-18,Georgia,893,14,739,140,5,0,8,Europe
2020-06-18,Germany,189817,8875,173847,7095,1213,24,248,Europe
2020-06-18,Ghana,12929,66,4468,8395,339,0,58,Africa
2020-06-18,Greece,3227,188,1374,1665,24,1,0,Europe
2020-06-18,Greenland,13,0,13,0,0,0,0,Europe
2020-06-18,Grenada,23,0,23,0,0,0,1,Americas
2020-06-18,Guatemala,11868,449,2290,9129,617,17,90,Americas
2020-06-18,Guinea,4841,26,3467,1348,173,0,103,Africa
2020-06-18,Guinea-Bissau,1492,15,153,1324,0,0,0,Africa
2020-06-18,Guyana,183,12,102,69,12,0,0,Americas
2020-06-18,Haiti,4916,84,24,4808,228,2,0,Americas
2020-06-18,Holy See,12,0,12,0,0,0,0,Europe
2020-06-18,Honduras,10739,343,1179,9217,440,7,63,Americas
2020-06-18,Hungary,4079,568,2564,947,1,1,17,Europe
2020-06-18,Iceland,1814,10,1795,9,2,0,2,Europe
2020-06-18,India,380532,12573,204711,163248,13586,336,10386,South-East Asia
2020-06-18,Indonesia,42762,2339,16798,23625,1331,63,555,South-East Asia
2020-06-18,Iran,197647,9272,156991,31384,2596,87,2179,Eastern Mediterranean
2020-06-18,Iraq,25717,856,11333,13528,1463,83,563,Eastern Mediterranean
2020-06-18,Ireland,25355,1714,22698,943,14,4,0,Europe
2020-06-18,Israel,20036,303,15518,4215,253,0,59,Europe
2020-06-18,Italy,238159,34514,180544,23101,331,66,1089,Europe
2020-06-18,Jamaica,638,10,458,170,12,0,7,Americas
2020-06-18,Japan,17588,935,15753,900,58,0,0,Western Pacific
2020-06-18,Jordan,1001,9,697,295,14,0,4,Eastern Mediterranean
2020-06-18,Kazakhstan,15877,100,10065,5712,0,3,145,Europe
2020-06-18,Kenya,4257,117,1459,2681,213,10,106,Africa
2020-06-18,Kosovo,1486,33,953,500,0,0,0,Europe
2020-06-18,Kuwait,38074,308,29512,8254,541,2,616,Eastern Mediterranean
2020-06-18,Kyrgyzstan,2657,31,1933,693,0,0,0,Europe
